,Categorie,town,Pourcentage Raised,Creation Date,NumberDonors,Duration in days,Short_description,Amount collected ,Amount targeted,MeanDonation,categoryNumeric,townNumeric,size
298,Animals & Pets,Camiran,9.5,2021-12-17,6,44,"['Bonjour', ""m'appelle"", 'Jessica', ""j'habite"", 'Gironde', 'matou', 'photo', ""c'est"", 'Raven', 'Voilà', 'notre', 'mésaventure', 'enfin', 'plutôt', 'sienne', 'Comme', 'chaque', 'Monsieur', 'souhaite', 'rester', 'garage', 'vivre', 'péripéties', 'escalader', 'meuble', 'tombé', ""s'est"", 'réceptionné', 'lendemain', 'direction', 'vétérinaire', 'annonce', 'patte', 'cassé', 'aller', 'centaine', 'kilomètres', 'opérer', 'laissons', 'passage', 'vétérinaire', ""l'attente"", 'réponse', 'rapide', 'notre', ""l'intervention"", 'celle', 'estimée', 'entre', 'proposition', 'payer', 'encore', 'lourd', 'budget', ""s'est"", 'allégé', 'pleine', 'détresse', 'laisser', 'comme', 'financièrement', 'Alors', 'recherché', 'solution', 'tombé', 'ultime', 'recourt']",90.0,950.0,15.0,6,399,1
299,Animals & Pets,Nantes,7.2,2021-11-28,6,63,"['Zdrasti', 'muitos', 'vocês', 'conhecem', 'adoptado', 'muito', 'tratado', 'bulgária', 'Agora', 'muito', 'feliz', 'conosco', 'infelizmente', 'passada', 'sexta', 'feira', 'atropelado', 'habitamos', 'atualmente', 'beaupréau', 'frança', 'Dirigimo-nos', 'hospital', 'veterinário', 'próximo', 'nantes', 'internado', 'neste', 'momento', 'sofrido', 'lesões', 'nível', 'fémur', 'luxação', 'perna', 'esquerda', 'pulmões', 'neste', 'momento', 'estamos', 'espera', 'recuperação', 'contusões', 'pulmões', 'possa', 'submetido', 'cirurgia', 'estimada', 'valor', '1800€', 'processo', 'recuperação', 'estender', 'pouco', 'Vimos', 'assim', 'contar', 'vossa', 'ajuda', 'nesta', 'angariação', 'fundos', 'voltarmos', 'nosso', 'Zdrasti', 'correr', 'gazela', 'Obrigado', 'vosso', 'tempo', 'carinho', 'Miguel', 'RitaSalut', 'touts', 'présente', 'Zdrasti', 'monde', 'connais', 'était', 'adopté', 'bulgarie', 'miguel', 'retrouvé', 'maltraité', 'abondonné', 'heureux', 'malheuresement', 'semaine', 'derniére', 'ecrasé', 'voiture', 'acouté', 'beaupréau-sur-mauges', 'maine', 'loire', ""l'hôpital"", 'veterinaire', 'proche', 'nantes', 'loire', 'atlantique', 'hospitalisé', 'blessures', 'niveau', 'fémur', 'poumons', 'dislocation', 'jambe', 'gauche', 'attends', 'Zdrasti', 'recupére', 'blessures', 'poumons', ""qu'il"", 'avoir', 'cirurgie', 'côute', '1800€', 'environ', 'rendez-vous', 'suivants', ""qu'il"", 'recupére', 'viens', 'faire', 'cagnotte', 'Zdrasti', 'avoir', 'nouveau', 'merci', 'votre', 'temps', 'votre', 'affection', '❤️Miguel', 'Zdrasti', 'muchos', 'ustedes', 'conocen', 'adoptado', 'tratado', 'calles', 'bulgaria', 'ahora', 'feliz', 'nosotros', 'desafortunadamente', 'pasado', 'viernes', 'atropellado', 'donde', 'vivimos', 'actualmente', 'beaupréau', 'francia', 'dirigimos', 'hospital', 'veterinario', 'cercano', 'nantes', 'internado', 'momento', 'haber', 'sufrido', 'lesiones', 'nivel', 'fémur', 'luxación', 'pierna', 'izquierda', 'pulmones', 'momento', 'estamos', 'espera', 'recuperación', 'contusiones', 'pulmones', 'pueda', 'sometido', 'cirugía', 'ahora', 'estimada', 'valor', '1800€', 'proceso', 'recuperación', 'extender', 'cuento', 'ayuda', 'recaudación', 'fondos', 'nuestro', 'Zdrasti', 'vuelva', 'correr', 'gacela', 'gracias', 'vuestro', 'tiempo', 'cariño', '❤️Miguel', 'RitaRead']",130.0,1800.0,21.666666666666668,6,33,2
300,Animals & Pets,Paris,6.7,2021-11-16,6,75,"['Clara', 'currently', 'France', 'Margarita', 'Venezuelan', 'Island', 'Caribbean', 'might', 'people', 'Venezuela', 'years', 'after', 'economic', 'political', 'crisis', 'Unfortunately', 'because', 'situation', 'behind', 'parents', 'helping', 'streets', 'Margarita', 'years', 'awful', 'would', 'those', 'animals', 'better', 'wanted', 'campaign', 'present', 'mother', 'kindest', 'selfless', 'loving', 'person', 'appreciate', 'every', 'destined', 'streets', 'Margarita', 'their', 'their', 'veterinarian', 'their', 'spaying', 'neutering.The', 'first', 'picture', 'called', 'Negra', 'November', 'because', 'gastric', 'complications', 'unfortunately', 'found', 'campaign', 'offer', 'better', 'those', 'animals.I', 'friends', 'there', 'cause', 'adding', 'pictures', 'doggies', 'their', 'stories.Thank', 'ClaraIn', 'loving', 'memory', 'Negra.More', 'about', 'Venezuelan', 'crisis', 'animals', 'these', 'years', 'https', '//www.reuters.com/article/us-venezuela-economy-animals-idUSKCN11D1PDhttps', '//www.washingtonpost.com/world/the_americas/venezuelas-crisis-is-so-bad-that-people-are-abandoning-their-beloved-pets/2018/09/12/e7479252-abd3-11e8-9a7d-cd30504ff902_story.htmlhttps', '//www.trtworld.com/life/venezuelans-leaving-pets-to-starve-as-economic-crisis-persists-22908https', '//www.independent.co.uk/news/world/americas/venezuela-protest-animal-starve-zoo-dogs-food-maduro-a7229971.htmlhttps', '//www.euronews.com/2019/02/27/in-venezuela-pet-owners-can-t-afford-food-for-their-dog-or-themselvesRead']",100.0,1500.0,16.666666666666668,6,19,2
301,Animals & Pets,Larmor-Plage,22.9,2021-10-31,6,91,"['English', 'bellow', 'Bonjour', 'Enora', 'quelques', 'temps', 'Riddle', 'tombé', 'malade', 'avons', 'découvert', 'masse', 'langue', 'maladie', 'obstrue', 'glandes', 'salivaires', 'causant', 'infections', 'telles', 'gingivites', 'abcès', 'cause', 'Riddle', 'souffre', 'difficultés', 'nourrir', 'correctement', 'malgré', 'toute', ""l'attention"", 'porte.Pour', 'soigné', 'nécessaire', 'Riddle', 'fasse', 'opéré', 'chirurgien', 'spécialiste', 'plusieurs', 'kilomètres', ""s'agit"", ""d'une"", 'opération', 'délicate.Cette', 'chirurgie', 'coute', 'euros', 'compter', 'transport.Étant', 'étudiante', 'aide-soignante', 'temps', 'partiel', 'revenus', 'pouvoir', 'faire', 'déchire', ""c'est"", 'pourquoi', 'appel', 'votre', 'générosité', 'bien-être', 'bonne', 'santé', 'Hello', 'Enora', 'Sometime', 'Riddle', 'discovered', 'under', 'tongue', 'sickness', 'which', 'obstruct', 'saliva', 'glands', 'causes', 'infections', 'gingivitis', 'abscess', 'Because', 'Riddle', 'suffers', 'difficulties', 'himself', 'correctly', 'despite', 'attention', 'him.To', 'healed', 'Riddle', 'needs', 'delicate', 'surgery', 'surgeon', 'specialist', 'quite', 'place.This', 'surgery', 'costs', 'euros', 'withut', 'transportation.As', 'university', 'student', 'hours', 'taker', 'little', 'money', 'which', 'enough', 'cares', 'really', 'tears', 'heart', 'appart', 'generosity', 'health', 'well-being', '♥♥♥Read']",160.0,700.0,26.666666666666668,6,400,1
302,Animals & Pets,Villenave-près-Béarn,4.0,2022-01-09,5,21,"['Bonjour', 'appelle', 'ans.Je', 'depuis', 'toujours', 'pouvoir', 'adopter', 'chien', 'particulièrement', 'Berger', 'Australien', 'jeune', 'fille', 'sportive', 'dynamique', 'pleine', 'Malheureusement', 'jeune', 'permet', 'récolter', 'argent', 'nécessaire', 'pourquoi', 'tente', 'chance', 'faisant', 'appel', 'votre', 'générosité', 'remercie', 'avance', 'votre', 'participation', 'chaque', 'rapprochera', 'serai', 'reconnaissant']",60.0,1500.0,12.0,6,401,2
303,Animals & Pets,Bastia,50.0,2021-11-22,5,69,"['Bonjour', 'principessa', 'minette', 'trouvee', 'errante', 'problème', 'falloir', 'enlever', 'malheureusement', 'perdu', '.cette', 'cagnotte', 'pourra', 'aider', 'frais', 'opération', 'remercie', 'fonds', 'toutes', 'personnes', 'participeront', 'merciii']",200.0,400.0,40.0,6,402,1
304,Animals & Pets,Osmets,37.1,2021-11-18,5,73,"['Bonjour', ""m'appelle"", 'Pistache', ""j'habite"", 'campagne', 'comme', 'souvent', 'soleil', 'poils', 'blanc', 'développé', 'cancer', 'cancer', 'attaque', 'oreilles', 'tumeurs', 'grosse', 'plaie', 'saigne', 'énormément', 'beaucoup', 'souffrir', 'seule', 'solution', 'éviter', ""l'euthanasie"", ""c'est"", 'faire', 'opérer', 'vétérinaire', ""qu'il"", 'fallait', 'couper', 'oreilles', 'famille', 'remercie', ""d'avance"", 'participer', 'frais', 'opération', 'sauvera', 'permettra', 'vivre', 'encore', 'belle', 'année.Read']",130.0,350.0,26.0,6,403,1
305,Animals & Pets,Saint-Laurent-d'Aigouze,100.0,2021-11-25,5,66,"['Sénégal', 'particulièrement', 'Dakar', 'submergées', ""d'animaux"", 'errant', 'Aucune', 'mesure', 'régulation', ""n'étant"", 'prise', 'municipalité', 'chiens', 'chats', 'stérilisés', 'prolifèrent', 'cohabitation', 'habitants', 'parfois', 'difficile', 'Souvent', 'animaux', 'subissent', 'maltraitances', 'régulièrement', 'certain', ""d'entre"", 'percuter', 'automobilistes', 'scrupuleux', ""C'est"", 'Cookie', 'suite', 'terrible', ""s'est"", 'retrouvé', 'partie', 'mâchoire', 'fracturée', 'cadre', 'travail', 'comportementaliste', 'canin', 'régulièrement', 'confrontée', 'difficiles', 'celui', 'Cookie', 'particulièrement', 'touché', 'décidé', 'prendre', ""l'initiative"", 'porter', ""secours.Aujourd'hui"", 'Cookie', ""d'affaire"", 'souhaite', 'solliciter', 'votre', 'couvrir', 'montant', 'opération', 'soins', 'avons', 'réussi', 'réunir', 'partie', 'somme', 'misons', 'votre', 'générosité', 'votre', 'soutien', 'couvrir', 'totalité', 'Ainsi', 'pourrons', 'poursuivre', 'actions', 'bénévoles', 'auprès', 'animaux', 'territoire', 'sénégalais.Même', 'sommes', 'minimes', 'bienvenues', 'cette', 'mission', 'épaulée', 'équipe', 'personnes', 'formidables', 'tiens', 'remercier', 'Hanne', 'Ousmane', 'docteur', 'vétérinaire', 'clinique', 'vétérinaire', 'Bombo.Petite', 'vidéo', 'retraçant', 'aventures', 'Cookie', '⬇️⬇️⬇️https', '//youtu.be/-KKLfqMsQysRead']",220.0,220.0,44.0,6,404,1
306,Animals & Pets,Sorbey,6.0,2021-12-25,4,36,"['bonjour', 'appelle', 'heureuse', 'propriétaire', 'Rorry', 'perroquet', 'malheureusement', 'victime', 'grave', 'accident', 'taper', 'vitrée', 'cassée', 'niveau', 'colonne', 'vertébrale', 'assurer', 'jusqu', 'maintenant', 'frais', 'vétérinaires', 'coûter', 'extrêmement', 'radios', 'consultation', 'empire', 'capable', 'bouger', 'pattes', 'souffre', 'décider', 'amener', 'clinique', 'spécialisé', 'oiseaux', 'Nancy', 'certaine', 'trouveront', 'solution', 'finances', 'assurer', 'frais', 'jeune', 'enfant', 'perdu', 'travail', 'suite', 'revente', 'boutique', 'bosser', 'retrouve', 'situation', 'horrible', 'voulons', 'absolument', 'sauver', 'habitude', 'faire', 'vraiment', 'besoin', 'sauver', 'meilleur', 'merci', 'avance', 'monde', 'pourra', 'aider', 'monde', 'merci', 'beaucoup', 'avance', 'espère', 'marchera', 'aucun', 'espoir', 'sinon']",60.0,1000.0,15.0,6,406,2
307,Animals & Pets,Bages,2.9,2021-11-09,4,82,"['Bonjour', 'appelle', 'Nadège', 'recueillie', 'kiomi', 'février', 'petite', 'chatte', 'adorable', 'malheureusement', 'rentrant', '8/11/21', 'retrouvé', 'kiomi', 'boitant', 'miaulant', 'douleur', 'contacté', 'vétérinaire', 'garde', 'amener', 'lendemain', 'matin', 'vétérinaire', 'première', 'heure', 'verdict', 'malheureusement', 'négatif', 'après', 'radio', 'réalisé', 'kiomi', 'retrouve', 'genou', 'arrière', 'droit', 'fracturé', 'opération', 'inevitable', 'broches', 'seraient', 'mieux', 'rétablissement', 'financièrement', 'coûteux', 'conseiller', 'mettre', 'pendant', 'minimum', 'séquelles', 'inevitable', 'Kiomi', 'boitera', 'toute', 'pourra', 'sauter', 'comme', 'semble', 'genre', 'quémander', 'kiomi', 'prête', 'Alors', 'grand', 'merci', 'participeront', 'rétablissement']",20.0,700.0,5.0,6,407,1
308,Animals & Pets,Migné,8.3,2022-01-14,3,16,"['Bonjour', 'appelle', 'Mindy', 'encore', 'belles', 'années', 'vivre', 'commencé', 'mauvaises', 'circonstances', 'quand', 'association', 'sortie', 'griffes', 'horrible', 'propriétaire', 'avait', 'brûlé', 'frères', 'sœurs', 'Depuis', 'hommes', 'gentille', 'adopté', 'malheureusement', 'vivait', 'homme', 'garçons', 'mettait', 'demandé', 'prendre', 'puisque', 'maison', 'filles', 'passé', 'belles', 'années', 'visiter', 'jardin', 'chasser', 'souris', 'seulement', 'voilà', 'jours', 'voiture', 'percuté', 'fracturé', 'bassin', 'Fracturé', 'déplacée', 'aurai', 'besoin', 'chirurgie', 'recommencer', 'marcher', 'souffrir', 'frais', 'veterinaires', 'coûtent', 'chers', 'maîtresse', 'beaucoup', 'moyens', 'confiance', 'aveuglement', 'maîtresse', 'choix', 'urgence', 'clinique', 'voudrait', 'pouvoir', 'faire', 'nécessaire', 'soulager', 'chances', 'réussite', 'bonnes', 'Après', 'avoir', 'paralysée', 'membres', 'postérieurs', 'queue', 'arrive', 'bouger', 'nouveau', 'grâce', 'morphine', 'soulage', 'faire', 'toilette', 'espère', 'pourrez', 'aider', 'maîtresse', 'ramène', 'maison.Le', 'petit', 'maîtresse', 'animal', 'dépendre', 'moyens', 'financiers', 'avons', 'Mindy', 'comme', 'êtres', 'vivants', 'droit', 'chance', 'aurait', 'rapide', 'moins', 'coûteux', 'euthanasie', 'souffre', 'grâce', 'médicaments', 'chirurgie', 'bonnes', 'chances', 'fonctionner', 'aiment', 'animaux', 'comprendrons.Read']",125.0,1500.0,41.666666666666664,6,410,2
309,Animals & Pets,Chevannes,5.0,2022-01-11,3,19,"['Izzie', 'attrapé', 'coryza', 'actuellement', 'soins', 'intensifs', 'clinique', 'vétérinaire', 'assumer', 'soins', 'vétérinaires', 'prolonger', 'traitement', 'sinon', ""l'aime"", 'tellement', 'battre', 'battre', 'petit', 'pouce', ""m'aiderait"", 'ÉNORMÉMENT', 'merci', 'perdu', 'Abricot', 'Janvier', '12ans', 'Albus', 'chaton', 'cette', 'pathologie', 'faute', 'soins', 'financièrement', 'mentalement', 'votre']",25.0,500.0,8.333333333333334,6,411,1
310,Animals & Pets,Manneville-la-Raoult,6.0,2022-01-01,3,29,"['Bonjour', 'avons', 'retrouver', 'jeune', 'petite', 'femelle', 'forêt', 'aimerions', 'soigner', 'dénutrie', 'blessée', 'plusieurs', 'endroits', 'queue', 'pattes', 'bouche', 'certainement', 'aveugle', 'comptons', 'votre', 'générosité', 'aider', 'soigner', 'Merci', ""d'avance"", 'cette', 'petite', 'chatte']",30.0,500.0,10.0,6,412,1
311,Animals & Pets,Landéda,1.0,2021-12-19,3,42,"['Bonjour', 'toutes', ""m'appelle"", 'Lucie', 'souhaite', 'récolter', 'aider', 'amies', 'garder', 'cheval', 'G-Star.Ce', 'Septembre', 'Charline', 'Lison', 'accueilli', 'nouvel', 'G-Star', 'famille', 'adorable', 'poney', 'viens', 'combler', 'devenu', 'réalité', 'Malheureusement', 'suite', 'problèmes', 'familiaux', 'financiers', 'superWomen', 'doivent', 'faire', 'choix', 'difficile', 'Rendre', 'G-Star', 'faire', 'trouver', 'moyen', 'garder', ""d'elles"", 'appel', 'celui', 'Florie', 'votre', 'générosité', ""d'aider"", 'merveilleuses', 'personnes', 'méritent', 'recherche', 'seulement', 'réunir', 'personnes', 'prête', 'faire', 'permettrait', 'rendre', 'petit', 'bonheur', 'cette', 'période', 'difficile.Faites', 'tourner', 'autour', 'plait', 'toute', 'bienveillance', 'Merci', 'prendrons', 'temps', 'serait-ce', 'partager.Bonnes', 'fêtes', 'toutes', 'tous.Read']",20.0,2000.0,6.666666666666667,6,413,2
312,Animals & Pets,Allennes-les-Marais,7.0,2021-12-11,3,50,"['Bonjour', 'bénévole', ""l'école"", 'Roubaix', 'environs', 'souhaite', 'pouvoir', 'aider', 'sortant', 'chats', ""N'ayant"", ""qu'une"", 'pièce', 'permettant', 'quarantaine', 'décidé', 'faire', 'construire', 'chalets', 'confort', 'pouvoir', 'accueillir', 'chats', 'besoin', 'effectuer', 'quarantaine', 'proposer', ""l'adoption.Ce"", 'projet', 'important', ""c'est"", 'appel', 'votre', 'générosité', ""m'aider"", 'réalisation.Je', 'serai', 'aussi', 'recherche', ""d'arbres"", ""d'étagères"", 'coussins', 'vieux', 'oreillers', 'couvertures', 'vieux', 'pulls', 'petites', 'niches', 'meubler', ""l'intérieur"", 'cabanes', 'ainsi', 'litière', 'croquettes', 'pâtée', 'chaton.Le', 'chalet', 'ferait', 'cloisons', 'faire', 'pièces', 'séparés', 'stockage', 'litière', 'nourriture', 'serai', 'reconnaissante', 'votre', 'tiendrai', 'informée', 'donateurs', ""l'avancée"", 'projet.En', 'remerciement', 'offre', 'gratuitement', 'séjour', 'votre', 'pendant', 'vacances', 'selon', 'disponibilité', 'chalets.Un', 'grand', 'merci', 'avance', 'DomigaRead']",70.0,1000.0,23.333333333333332,6,414,2
313,Animals & Pets,Larroque-sur-l'Osse,43.0,2021-12-04,3,57,"['Bonjour', 'semaines', 'visite', 'services', 'vétérinaires', 'chiens', 'demander', 'refaire', 'enclos', 'sinon', 'enlevés', 'respecter', 'perdres', 'aimes', 'tellement', 'acheter', 'enclos', 'merci', 'toutes', 'personnes', ""m'aideront""]",215.0,500.0,71.66666666666667,6,415,1
314,Animals & Pets,Vincennes,5.0,2021-11-14,3,77,"['Bonjour', ""m'appelle"", 'Kamala', 'souhaite', 'collecter', 'fonds', 'sauver', 'soigner', 'placer', 'animaux', 'abandonnés', 'France', 'Azerbaïdjan', 'envoyé', 'plusieurs', ""l'argent"", 'malheureusement', ""n'est"", 'assez', 'jours', 'trouve', 'animaux', 'procédures', 'stérilisation', 'assez', 'chère', 'toute', 'seule', 'mesure', 'surmonter', 'Actuellement', 'environ', 'centaines', ""d'animaux"", 'besoin', ""d'être"", 'placé', 'chaud', ""d'être"", 'stérilisé', ""d'être"", 'soigné', 'malheureseument', 'toute', 'seule', ""n'arrive"", 'surmonter', 'cette', 'difficulté.Je', 'demande', 'fonds', 'soutenir', 'efforts', 'trouver', 'êtres', 'foyer', 'confortable', 'passer', 'reste', 'fonds', 'supplémentaires', 'collectés', 'seront', 'reversés', 'certains', 'sauvetages', 'aidés', 'certains', 'animaux', 'Merci', ""d'avoir"", 'pensé', 'soutenir', 'notre', 'cause']",50.0,1000.0,16.666666666666668,6,37,2
315,Environment,Serris,5.4,2022-01-13,7,17,"['Rusinga', 'Island', 'eastern', 'Victoria', 'mouth', 'Winam', 'Gulf.This', 'project', 'expected', 'cover', 'sub-locations', 'KaswangaKamasengre', 'eastThese', 'sub-locations', 'population', 'people', 'beneficiaries', 'project.Currently', 'community', 'water', 'source', 'themselves', 'together', 'their', 'animals.At', 'vessels', 'discharge', 'waste', 'making', 'dangerous', 'consumed', 'community', 'water', 'consumed', 'treated', 'consumed', 'water', 'specific', 'treatment.A', 'percentage', 'inhabitants', 'water', 'other', 'purify', 'water', 'using', 'chlorine', 'which', 'expensive.Generally', 'improved', 'technics', 'quality', 'water', 'consumed', 'island', 'remains', 'unsafe', 'children', 'adults.15', 'community', 'members', 'prefer', 'boiling', 'water', 'considering', 'expensive', 'requires', 'other', 'another', 'community', 'carry', 'treatment', 'water.Lastly', 'ignorant', 'people', 'understand', 'benefits', 'clean', 'water.They', 'think', 'government', 'responsability', 'provide', 'people', 'clean', 'water.Most', 'women', 'kilometers', 'water', 'which', 'drinking.99', 'schools', 'within', 'Rusinga', 'Island', 'clean', 'water', 'students.For', 'exemple', 'girls', 'boarding', 'school', 'direct', 'access', 'water', 'meaning', 'kilometers', 'water', 'lake.The', 'community', 'affected', 'waterborne', 'diseases.How', 'money', 'spend', 'build', 'water', 'kiosks', 'fully', 'equipped', 'piping', 'water', 'tanks', 'placed', 'water', 'kiosk.The', 'water', 'kiosk', 'point', 'water', 'collection', 'community', 'expected', 'other', 'closer', 'people.What', 'benefits', 'Bring', 'clean', 'water', 'within', 'communityWaterborne', 'desease', 'controlledIt', 'community', 'women', 'accessing', 'clean', 'waterIt', 'reducing', 'waste', 'students', 'water', 'lakeAbout', 'organizationWe', 'Rusinga', 'Community', 'Based', 'Organization', 'provide', 'local', 'humanitarian', 'support', 'development', 'basic', 'needs', 'small', 'populous', 'island', 'Victoria', 'Kenya.This', 'small', 'vital', 'organization', 'already', 'provided', 'surrounding', 'community', 'basic', 'needs', 'donated', 'materials', 'world', 'supply', 'materials', 'uplift', 'educate', 'community', 'residents', 'youth', 'island', 'area.With', 'donation', 'provide', 'clean', 'water', 'drinking.Your', 'donation', 'incredible', 'number', 'residents', 'beautiful', 'island', 'which', 'day.Please', 'Share', 'fundraised', 'visit', 'organization', 'website.Thank', 'precious', 'https', '//rusingacommunityba.wixsite.com/rusingahttps', '//www.instagram.com/rusingacbo/Read']",269.0,5000.0,38.42857142857143,7,418,3
